excluded_case_index,fit_succeeded,singular,contrast,scale,estimate,standard_error,conf_low,conf_high,z_ratio,p_value,p_value_holm,full_estimate,change_from_full_estimate
21,TRUE,FALSE,Grounding vs Thematic,probability,0.17177713994278854,0.057629114154778546,0.05882615173847518,0.2847281281471019,2.980735388044221,0.0028755714731114267,0.005751142946222853,0.17178085615984195,-3.7162170534177363e-6
21,TRUE,FALSE,Thematic vs Control,probability,0.13205589010591756,0.06003657731752687,0.014386360808510607,0.24972541940332452,2.19959058304554,0.027835955911569163,0.027835955911569163,0.13245039693265348,-3.9450682673591864e-4
22,TRUE,FALSE,Grounding vs Control,log_odds,1.527443627358112,0.2682557987241967,1.0016719232146607,2.0532153315015633,5.693981768977643,1.2411034244278563e-8,3.723310273283569e-8,1.546483993463893,-0.01904036610578097
22,TRUE,FALSE,Grounding vs Thematic,log_odds,0.9872496728378051,0.26862536611137666,0.46075362992562063,1.5137457157499896,3.67519153953791,2.376710386434238e-4,4.753420772868476e-4,0.987969539535548,-7.198666977429324e-4
22,TRUE,FALSE,Thematic vs Control,log_odds,0.5401939545203069,0.2505860296333928,0.04905436140997038,1.0313335476306436,2.155722548901111,0.031105336361200244,0.031105336361200244,0.5585144539283451,-0.01832049940803815
22,TRUE,FALSE,Grounding vs Control,probability,0.3000942063380361,0.06008292509267748,0.18233383707057035,0.41785457560550177,4.994667051831164,5.893735690101958e-7,1.7681207070305875e-6,0.3042312530924953,-0.00413704675445925
22,TRUE,FALSE,Grounding vs Thematic,probability,0.1718225662598898,0.05749525577217147,0.05913393566451508,0.2845111968552645,2.9884651168567267,0.0028038250458564,0.0056076500917128,0.17178085615984195,4.171010004783149e-5
22,TRUE,FALSE,Thematic vs Control,probability,0.12827164007814618,0.05989420408119314,0.01088115719631573,0.24566212295997664,2.1416369421031116,0.03222270858936794,0.03222270858936794,0.13245039693265348,-0.004178756854507304
23,TRUE,FALSE,Grounding vs Control,log_odds,1.56517950165628,0.26879177016181416,1.0383573127983565,2.0920016905142034,5.823018691063469,5.7794088844590345e-9,1.7338226653377104e-8,1.546483993463893,0.018695508192386967
23,TRUE,FALSE,Grounding vs Thematic,log_odds,0.9908807044985898,0.26924412400923375,0.46317191839145566,1.518589490605724,3.680231493054264,2.3302231338686612e-4,4.6604462677373224e-4,0.987969539535548,0.002911164963041779
23,TRUE,FALSE,Thematic vs Control,log_odds,0.5742987971576902,0.25108835069884977,0.08217467285038221,1.066422921464998,2.2872379206731592,0.022181939756727675,0.022181939756727675,0.5585144539283451,0.015784343229345077
23,TRUE,FALSE,Grounding vs Control,probability,0.30816525684898,0.060416106241018376,0.1897518645304384,0.4265786491675216,5.100713634533386,3.3837520120658276e-7,1.0151256036197482e-6,0.3042312530924953,0.003934003756484672
23,TRUE,FALSE,Grounding vs Thematic,probability,0.17196103814297004,0.0577456139033893,0.05878171462717162,0.28514036165876844,2.9779064853422055,0.0029022451936019447,0.0058044903872038894,0.17178085615984195,1.8018198312808043e-4
23,TRUE,FALSE,Thematic vs Control,probability,0.13620421870601007,0.060112068910331364,0.018386728605570737,0.2540217088064494,2.265838144902061,0.02346129494322126,0.02346129494322126,0.13245039693265348,0.0037538217733565915
24,TRUE,FALSE,Grounding vs Control,log_odds,1.5614955200242604,0.26857677380956807,1.0350947162735467,2.087896323774974,5.813963351616639,6.101077679501661e-9,1.8303233038504983e-8,1.546483993463893,0.015011526560367416
24,TRUE,FALSE,Grounding vs Thematic,log_odds,0.9888356410600851,0.26898609802377504,0.46163257659152557,1.5160387055286448,3.6761589105347903,2.3677206626103385e-4,4.735441325220677e-4,0.987969539535548,8.66101524537144e-4
24,TRUE,FALSE,Thematic vs Control,log_odds,0.5726598789641753,0.25090191133811734,0.08090116908920353,1.064418588839147,2.282405406599133,0.02246541643612207,0.02246541643612207,0.5585144539283451,0.014145425035830161
24,TRUE,FALSE,Grounding vs Control,probability,0.3077466516742262,0.060262073407145386,0.18963515816251234,0.4258581451859401,5.106804898580474,3.276517373437397e-7,9.82955212031219e-7,0.3042312530924953,0.0035153985817308886
24,TRUE,FALSE,Grounding vs Thematic,probability,0.17181564271228955,0.05763118656353812,0.05886059266144618,0.28477069276313294,2.981296290383742,0.0028703093854520107,0.0057406187709040215,0.17178085615984195,3.478655244759654e-5
24,TRUE,FALSE,Thematic vs Control,probability,0.13593100896193677,0.060054109345854256,0.0182271175204322,0.25363490040344133,2.2634755629977645,0.023606389348544476,0.023606389348544476,0.13245039693265348,0.003480612029283292
25,TRUE,FALSE,Grounding vs Control,log_odds,1.5451802495547775,0.26837460464757396,1.019175690080357,2.071184809029198,5.7575501660594455,8.534341122182739e-9,2.560302336654822e-8,1.546483993463893,-0.0013037439091154734
25,TRUE,FALSE,Grounding vs Thematic,log_odds,0.9879125938487814,0.26884701695691177,0.4609821232622052,1.5148430644353574,3.674627321630705,2.3819684077585436e-4,4.763936815517087e-4,0.987969539535548,-5.6945686766618486e-5
25,TRUE,FALSE,Thematic vs Control,log_odds,0.5572676557059961,0.2507268438017262,0.06585207189721315,1.0486832395147792,2.2226086654952715,0.02624219938721519,0.02624219938721519,0.5585144539283451,-0.001246798222348966
25,TRUE,FALSE,Grounding vs Control,probability,0.30373434608788896,0.06015971960910081,0.18582346233402336,0.42164522984175457,5.048799230805271,4.445956687063357e-7,1.3337870061190072e-6,0.3042312530924953,-4.969070046063617e-4
25,TRUE,FALSE,Grounding vs Thematic,probability,0.17172344505815262,0.05759012717967129,0.05884886992091565,0.2845980201953896,2.9818209034754344,0.0028653957016431886,0.005730791403286377,0.17178085615984195,-5.7411101689330835e-5
25,TRUE,FALSE,Thematic vs Control,probability,0.13201090102973634,0.060010911357277597,0.014391676090046587,0.24963012596942608,2.1997816404387467,0.02782239118174207,0.02782239118174207,0.13245039693265348,-4.394959029171419e-4
26,TRUE,FALSE,Grounding vs Control,log_odds,1.529725308508764,0.26860982245874787,1.00325973059592,2.056190886421608,5.694971593020184,1.2339246386820466e-8,3.70177391604614e-8,1.546483993463893,-0.01675868495512889
26,TRUE,FALSE,Grounding vs Thematic,log_odds,0.9884410656268132,0.2689671628891657,0.4612751133401304,1.5156070179134962,3.6749507077714307,2.3789533959858535e-4,4.757906791971707e-4,0.987969539535548,4.715260912652175e-4
26,TRUE,FALSE,Thematic vs Control,log_odds,0.5412842428819509,0.2509825899058457,0.04936740591990729,1.0332010798439946,2.1566605200982654,0.031032125260653895,0.031032125260653895,0.5585144539283451,-0.017230211046394217
26,TRUE,FALSE,Grounding vs Control,probability,0.29995487074728233,0.06024325960002629,0.18188025161993396,0.41802948987463073,4.97906110557058,6.389346935684526e-7,1.9168040807053578e-6,0.3042312530924953,-0.004276382345212992
26,TRUE,FALSE,Grounding vs Thematic,probability,0.17173236566153083,0.05763270351251208,0.05877434244533211,0.28469038887772957,2.9797728580309903,0.002884621944838843,0.005769243889677686,0.17178085615984195,-4.849049831112673e-5
26,TRUE,FALSE,Thematic vs Control,probability,0.1282225050857515,0.060020426635398194,0.01058463054364249,0.2458603796278605,2.136314456154329,0.03265379135508203,0.03265379135508203,0.13245039693265348,-0.004227891846901977
27,TRUE,FALSE,Grounding vs Control,log_odds,1.5740399243288359,0.2682394907309776,1.0483001832647543,2.0997796653929175,5.868039489783666,4.409782381207099e-9,1.3229347143621295e-8,1.546483993463893,0.0275559308649429
27,TRUE,FALSE,Grounding vs Thematic,log_odds,0.9868731270016722,0.26872010084425013,0.46019140742497067,1.5135548465783737,3.6724946288021183,2.4019420134800486e-4,4.803884026960097e-4,0.987969539535548,-0.0010964125338758235
27,TRUE,FALSE,Thematic vs Control,log_odds,0.5871667973271637,0.2505805910588691,0.09603786362702088,1.0782957310273065,2.3432253665217835,0.01911783121605217,0.01911783121605217,0.5585144539283451,0.028652343398818614
27,TRUE,FALSE,Grounding vs Control,probability,0.31115003023555743,0.06009672937330131,0.1933626050752365,0.42893745539587835,5.177486919509293,2.248947064155566e-7,6.746841192466698e-7,0.3042312530924953,0.006918777143062105
27,TRUE,FALSE,Grounding vs Thematic,probability,0.1716745496416442,0.05752413153063391,0.058929323599656816,0.2844197756836316,2.9843918556201166,0.0028414262401933077,0.005682852480386615,0.17178085615984195,-1.0630651819776293e-4
27,TRUE,FALSE,Thematic vs Control,probability,0.13947548059391335,0.0600145388386435,0.021849145921391824,0.2571018152664349,2.324028198715488,0.020123982749866716,0.020123982749866716,0.13245039693265348,0.007025083661259868
28,TRUE,FALSE,Grounding vs Control,log_odds,1.610792707539944,0.268542187451577,1.0844596918052491,2.1371257232746386,5.998285494082374,1.994117083854904e-9,5.982351251564712e-9,1.546483993463893,0.06430871407605099
28,TRUE,FALSE,Grounding vs Thematic,log_odds,0.9899101842908359,0.2691036483988775,0.46247672532070627,1.5173436432609655,3.6785461296442423,2.3456726966628096e-4,4.691345393325619e-4,0.987969539535548,0.0019406447552878792
28,TRUE,FALSE,Thematic vs Control,log_odds,0.6208825232491081,0.2508180928412731,0.12928809460918939,1.1124769518890267,2.475429568161278,0.013307600674575112,0.013307600674575112,0.5585144539283451,0.062368069320763
28,TRUE,FALSE,Grounding vs Control,probability,0.31950718110884413,0.06037249463821356,0.20117926596110808,0.4378350962565802,5.2922640189628325,1.20811307813499e-7,3.62433923440497e-7,0.3042312530924953,0.015275928016348805
28,TRUE,FALSE,Grounding vs Thematic,probability,0.17186980796187878,0.057699100845159404,0.05878164836502178,0.2849579675587358,2.978725932369492,0.002894495487631078,0.005788990975262156,0.17178085615984195,8.895180203682962e-5
28,TRUE,FALSE,Thematic vs Control,probability,0.14763737314696534,0.060131791753106165,0.029781226985014647,0.26549351930891607,2.455229901565988,0.0140794512686263,0.0140794512686263,0.13245039693265348,0.015186976214311865
29,TRUE,FALSE,Grounding vs Control,log_odds,1.5242964520037594,0.26781359493907325,0.9993914513529775,2.0492014526545415,5.691632093398888,1.2583075378136308e-8,3.7749226134408924e-8,1.546483993463893,-0.022187541460133575
29,TRUE,FALSE,Grounding vs Thematic,log_odds,0.9851329610023946,0.26822042676958324,0.4594305846160486,1.5108353373887407,3.672848383947582,2.398618106796923e-4,4.797236213593846e-4,0.987969539535548,-0.0028365785331534443
29,TRUE,FALSE,Thematic vs Control,log_odds,0.5391634910013648,0.25016719331318893,0.04884480199404523,1.0294821800086844,2.155212615454242,0.03114520016179458,0.03114520016179458,0.5585144539283451,-0.019350962926980242
29,TRUE,FALSE,Grounding vs Control,probability,0.2999167850936528,0.05991825307029809,0.18247916705931208,0.41735440312799355,5.005432730853826,5.57366753911582e-7,1.672100261734746e-6,0.3042312530924953,-0.004314467998842497
29,TRUE,FALSE,Grounding vs Thematic,probability,0.1717127752767994,0.05736158026710063,0.05928614385697874,0.2841394066966201,2.993515424038695,0.002757835686959086,0.005515671373918172,0.17178085615984195,-6.808088304255389e-5
29,TRUE,FALSE,Thematic vs Control,probability,0.12820400981685343,0.05977950622270735,0.011038330606759003,0.24536968902694783,2.1446147336719705,0.03198366330296851,0.03198366330296851,0.13245039693265348,-0.004246387115800054
30,TRUE,FALSE,Grounding vs Control,log_odds,1.5755267671108997,0.2682494915065941,1.049767424886792,2.1012861093350073,5.873363480624417,4.270407230508963e-9,1.2811221691526889e-8,1.546483993463893,0.029042773647006692
30,TRUE,FALSE,Grounding vs Thematic,log_odds,0.9874597725642151,0.26877400746894886,0.46067239794457604,1.5142471471838541,3.673940727614054,2.3883815900535018e-4,4.7767631801070036e-4,0.987969539535548,-5.097669713328701e-4
30,TRUE,FALSE,Thematic vs Control,log_odds,0.5880669945466845,0.25057372943233697,0.09695150938742009,1.079182479705949,2.3468820768997722,0.01893124528418327,0.01893124528418327,0.5585144539283451,0.02955254061833945
30,TRUE,FALSE,Grounding vs Control,probability,0.3113151057746021,0.06013325513769401,0.19345609143156367,0.4291741201176405,5.177087205103867,2.2537688715410225e-7,6.761306614623067e-7,0.3042312530924953,0.0070838526821067616
30,TRUE,FALSE,Grounding vs Thematic,probability,0.17171623769805466,0.05755624139844141,0.05890807747161625,0.2845243979244931,2.9834512040027796,0.00285017478987311,0.00570034957974622,0.17178085615984195,-6.461846178729136e-5
30,TRUE,FALSE,Thematic vs Control,probability,0.13959886807654742,0.06002818222744044,0.02194579285335682,0.257251943299738,2.325555479051857,0.020042276997882975,0.020042276997882975,0.13245039693265348,0.007148471143893942
31,TRUE,FALSE,Grounding vs Control,log_odds,1.5272798446558988,0.2687585755230536,1.0005227160944257,2.054036973217372,5.682720418068638,1.3256889016341911e-8,3.977066704902573e-8,1.546483993463893,-0.019204148807994148
31,TRUE,FALSE,Grounding vs Thematic,log_odds,0.9677099619497668,0.27114187900959025,0.43628164439045314,1.4991382795090804,3.569016949666927,3.5832324529338735e-4,7.166464905867747e-4,0.987969539535548,-0.02025957758578123
31,TRUE,FALSE,Thematic vs Control,log_odds,0.5595698827061321,0.24882933484232966,0.07187334811810842,1.0472664172941557,2.248809944618076,0.02452459040861388,0.02452459040861388,0.5585144539283451,0.0010554287777869709
31,TRUE,FALSE,Grounding vs Control,probability,0.30123556863862744,0.060152855574686734,0.18333813814500205,0.4191329991322528,5.007834885986561,5.504572333492763e-7,1.6513717000478288e-6,0.3042312530924953,-0.002995684453867886
31,TRUE,FALSE,Grounding vs Thematic,probability,0.16855048198042755,0.05808341356745485,0.05470908328907094,0.28239188067178417,2.901869425850504,0.0037094311964730453,0.007418862392946091,0.17178085615984195,-0.003230374179414408
31,TRUE,FALSE,Thematic vs Control,probability,0.1326850866582,0.059512433984955114,0.01604285941537048,0.24932731390102952,2.229535540282945,0.025778293327912795,0.025778293327912795,0.13245039693265348,2.346897255465219e-4
32,TRUE,FALSE,Grounding vs Control,log_odds,1.5240754381277053,0.2674811846138368,0.9998219497424761,2.0483289265129345,5.697879050176993,1.213070579464375e-8,3.639211738393125e-8,1.546483993463893,-0.022408555336187685
32,TRUE,FALSE,Grounding vs Thematic,log_odds,0.9668904557914716,0.26987886262616423,0.437937604855557,1.4958433067273862,3.5826831578537024,3.4008300655637293e-4,6.801660131127459e-4,0.987969539535548,-0.02107908374407641
32,TRUE,FALSE,Thematic vs Control,log_odds,0.5571849823362337,0.24833836641719417,0.07045072817902198,1.0439192364934455,2.2436524423302155,0.024854772248419935,0.024854772248419935,0.5585144539283451,-0.0013294715921113864
32,TRUE,FALSE,Grounding vs Control,probability,0.30428448972775246,0.05969522793085676,0.18728399293436374,0.4212849865211412,5.097300073637315,3.445319687577012e-7,1.0335959062731037e-6,0.3042312530924953,5.323663525713673e-5
32,TRUE,FALSE,Grounding vs Thematic,probability,0.1721193447542375,0.05772771877744912,0.05897509504078066,0.28526359446769434,2.9815719103294027,0.0028677268880055234,0.005735453776011047,0.17178085615984195,3.3848859439555845e-4
32,TRUE,FALSE,Thematic vs Control,probability,0.13216514497351506,0.05940454428327052,0.015734377660290108,0.24859591228674,2.2248322341012443,0.026092502603691246,0.026092502603691246,0.13245039693265348,-2.852519591384217e-4
33,TRUE,FALSE,Grounding vs Control,log_odds,1.5002570107301232,0.26873637031885883,0.9735434035691413,2.026970617891105,5.582634791673531,2.3690187305549843e-8,7.107056191664954e-8,1.546483993463893,-0.046226982733769795
33,TRUE,FALSE,Grounding vs Thematic,log_odds,0.9422592172947666,0.27114007991260936,0.41083442590074015,1.473684008688793,3.4751749634302107,5.105202571613095e-4,0.001021040514322619,0.987969539535548,-0.04571032224078142
33,TRUE,FALSE,Thematic vs Control,log_odds,0.5579977934353566,0.24850503564519794,0.07093687359392642,1.0450587132767868,2.245418455954493,0.024741281698055055,0.024741281698055055,0.5585144539283451,-5.166604929884855e-4
33,TRUE,FALSE,Grounding vs Control,probability,0.2923354638021858,0.06017680213064597,0.17439109892132654,0.410279828683045,4.8579428193527985,1.1861165004742996e-6,3.5583495014228988e-6,0.3042312530924953,-0.011895789290309544
33,TRUE,FALSE,Grounding vs Thematic,probability,0.15999618887434786,0.05811574177586583,0.04609142805882102,0.27390094968987466,2.75306111537564,0.005904087341429749,0.011808174682859498,0.17178085615984195,-0.0117846672854941
33,TRUE,FALSE,Thematic vs Control,probability,0.13233927492783792,0.05944264579786826,0.015833830018244982,0.24884471983743087,2.226335539939642,0.02599171462849128,0.02599171462849128,0.13245039693265348,-1.111220048155559e-4
34,TRUE,FALSE,Grounding vs Control,log_odds,1.536492084406659,0.26935332301227916,1.0085692721864081,2.06441489662691,5.704373969563442,1.1677145437430643e-8,3.5031436312291927e-8,1.546483993463893,-0.009991909057234016
34,TRUE,FALSE,Grounding vs Thematic,log_odds,0.9773084361483583,0.2717225647830997,0.4447419953866314,1.5098748769100852,3.5967143064783254,3.222620929303655e-4,6.44524185860731e-4,0.987969539535548,-0.01066110338718973
34,TRUE,FALSE,Thematic vs Control,log_odds,0.5591836482583007,0.24875700294253128,0.07162888158881525,1.046738414927786,2.247911180966774,0.024581854071775742,0.024581854071775742,0.5585144539283451,6.691943299556025e-4
34,TRUE,FALSE,Grounding vs Control,probability,0.30060939045325064,0.060227389555523335,0.1825658760415611,0.41865290486494017,4.991240574624612,5.999271971571354e-7,1.799781591471406e-6,0.3042312530924953,-0.0036218626392446884
34,TRUE,FALSE,Grounding vs Thematic,probability,0.16801521018908383,0.05814431156154746,0.054054453622574966,0.28197596675559267,2.889624207025563,0.003857026016298115,0.00771405203259623,0.17178085615984195,-0.0037656459707581247
34,TRUE,FALSE,Thematic vs Control,probability,0.1325941802641668,0.05949666912949077,0.01598285157026888,0.24920550895806473,2.2285983770887055,0.025840639138203992,0.025840639138203992,0.13245039693265348,1.4378333151332523e-4
35,TRUE,FALSE,Grounding vs Control,log_odds,1.5657227531732885,0.2683691162409984,1.0397289507780885,2.0917165555684885,5.8342136200472945,5.404484478709655e-9,1.6213453436128966e-8,1.546483993463893,0.01923875970939548
35,TRUE,FALSE,Grounding vs Thematic,log_odds,1.0084094488357531,0.2707416094455959,0.477765645205976,1.5390532524655303,3.7246193922710935,1.9561012001209795e-4,3.912202400241959e-4,0.987969539535548,0.020439909300205117
35,TRUE,FALSE,Thematic vs Control,log_odds,0.5573133043375353,0.24837046087967327,0.07051614618976143,1.0441104624853093,2.2438791729244083,0.024840176523688768,0.024840176523688768,0.5585144539283451,-0.001201149590809747
35,TRUE,FALSE,Grounding vs Control,probability,0.3114792761364128,0.05970559435336938,0.1944584615282508,0.4285000907445748,5.216919444648909,1.819233294580765e-7,5.457699883742295e-7,0.3042312530924953,0.007248023043917473
35,TRUE,FALSE,Grounding vs Thematic,probability,0.1792894208355632,0.05771939552886551,0.06616148438956461,0.2924173572815618,3.1062248520239693,0.0018949256571901196,0.003789851314380239,0.17178085615984195,0.007508564675721252
35,TRUE,FALSE,Thematic vs Control,probability,0.13218985530084948,0.05941132564211531,0.015745796768522488,0.24863391383317646,2.224994205602158,0.026081627135444613,0.026081627135444613,0.13245039693265348,-2.6054163180400103e-4
36,TRUE,FALSE,Grounding vs Control,log_odds,1.5830233605057584,0.2686209519038903,1.0565359692812675,2.1095107517302494,5.893149247241694,3.789038875745793e-9,1.136711662723738e-8,1.546483993463893,0.036539367041865445
36,TRUE,FALSE,Grounding vs Thematic,log_odds,1.0245983440051956,0.2709795658811217,0.4934881543318983,1.5557085336784928,3.781090801712647,1.561427061966765e-4,3.12285412393353e-4,0.987969539535548,0.03662880446964756
36,TRUE,FALSE,Thematic vs Control,log_odds,0.558425016500563,0.24858597052808135,0.07120546720358834,1.0456445657975375,2.2464060031798168,0.02467801416706703,0.02467801416706703,0.5585144539283451,-8.943742778211305e-5
36,TRUE,FALSE,Grounding vs Control,probability,0.31548592087355065,0.05981089482600423,0.19825872113146933,0.43271312061563194,5.274723305700913,1.3295653462492912e-7,3.9886960387478737e-7,0.3042312530924953,0.011254667781055328
36,TRUE,FALSE,Grounding vs Thematic,probability,0.1830457869338732,0.05775012245126561,0.06985762682661464,0.2962339470411317,3.169617295415132,0.001526398359174312,0.003052796718348624,0.17178085615984195,0.011264930774031234
36,TRUE,FALSE,Thematic vs Control,probability,0.13244013393967746,0.059462525085910316,0.015895726341483785,0.24898454153787114,2.227287417551315,0.025928070913094826,0.025928070913094826,0.13245039693265348,-1.0262992976017848e-5
37,TRUE,FALSE,Grounding vs Control,log_odds,1.5424984054888924,0.2688382873908632,1.0155850445373722,2.0694117664404126,5.737644070192497,9.600260556183838e-9,2.8800781668551512e-8,1.546483993463893,-0.003985587975000593
37,TRUE,FALSE,Grounding vs Thematic,log_odds,0.98284997837239,0.2712133975189855,0.4512814871104337,1.5144184696343461,3.6238990675362506,2.901948890848625e-4,5.80389778169725e-4,0.987969539535548,-0.005119561163158037
37,TRUE,FALSE,Thematic vs Control,log_odds,0.5596484271165024,0.24885678969231229,0.07189808201131187,1.047398772221693,2.2488774680749293,0.02452029290333433,0.02452029290333433,0.5585144539283451,0.0011339731881573334
37,TRUE,FALSE,Grounding vs Control,probability,0.3049411899620952,0.060120799138909595,0.1871065889280657,0.42277579099612467,5.072141327621512,3.93364068699629e-7,1.1800922060988871e-6,0.3042312530924953,7.099368695998587e-4
37,TRUE,FALSE,Grounding vs Thematic,probability,0.17224516688321512,0.058042291208032094,0.05848436653528641,0.2860059672311438,2.967580419350834,0.003001537521445872,0.006003075042891744,0.17178085615984195,4.643107233731625e-4
37,TRUE,FALSE,Thematic vs Control,probability,0.13269602307888018,0.059519409692128794,0.01604012370122354,0.2493519224565368,2.2294579829549064,0.025783447972257782,0.025783447972257782,0.13245039693265348,2.456261462266962e-4
38,TRUE,FALSE,Grounding vs Control,log_odds,1.5536067368239865,0.2695874542695169,1.0252250357718946,2.0819884378760785,5.762904438686476,8.267861307065408e-9,2.4803583921196225e-8,1.546483993463893,0.007122743360093553
38,TRUE,FALSE,Grounding vs Thematic,log_odds,0.9939386762299359,0.2719430564166262,0.46094007980760465,1.5269372726522672,3.6549514789125097,2.572306224261651e-4,5.144612448523302e-4,0.987969539535548,0.005969136694387922
38,TRUE,FALSE,Thematic vs Control,log_odds,0.5596680605940506,0.24887052660597286,0.07189079163282663,1.0474453295552746,2.248832227048531,0.024523172179478827,0.024523172179478827,0.5585144539283451,0.00115360666570552
38,TRUE,FALSE,Grounding vs Control,probability,0.30456747647086657,0.0602476178793927,0.18648431527292547,0.42265063766880767,5.0552617213939985,4.298009437318203e-7,1.289402831195461e-6,0.3042312530924953,3.362233783712476e-4
38,TRUE,FALSE,Grounding vs Thematic,probability,0.17187561756075276,0.05814686523355945,0.05790985588907206,0.28584137923243347,2.9558879377310747,0.0031177034472523748,0.0062354068945047495,0.17178085615984195,9.476140091080332e-5
38,TRUE,FALSE,Thematic vs Control,probability,0.1326918589101138,0.0595220934878529,0.016030699389496056,0.24935301843073157,2.2292874987200038,0.025794781893080498,0.025794781893080498,0.13245039693265348,2.4146197746033327e-4
39,TRUE,FALSE,Grounding vs Control,log_odds,1.5558622107236566,0.2687401421452078,1.0291412109188747,2.0825832105284388,5.7894670974869875,7.061008628598418e-9,2.1183025885795253e-8,1.546483993463893,0.009378217259763622
39,TRUE,FALSE,Grounding vs Thematic,log_odds,0.9967872560623144,0.27111665326835577,0.46540838004730367,1.5281661320773252,3.676599146698959,2.3636401452676366e-4,4.7272802905352733e-4,0.987969539535548,0.00881771652676644
39,TRUE,FALSE,Thematic vs Control,log_odds,0.5590749546613422,0.24872674156761942,0.07157949919680662,1.0465704101258777,2.247747673361253,0.02459228421072771,0.02459228421072771,0.5585144539283451,5.605007329970713e-4
39,TRUE,FALSE,Grounding vs Control,probability,0.3084440487463719,0.059989011576301154,0.19086774658866526,0.4260203509040785,5.141675794308697,2.7229870229539297e-7,8.168961068861789e-7,0.3042312530924953,0.004212795653876555
39,TRUE,FALSE,Grounding vs Thematic,probability,0.17586980533251417,0.057932765651559415,0.062323671130658634,0.2894159395343697,3.035757111792231,0.002399325595124393,0.004798651190248786,0.17178085615984195,0.004088949172672218
39,TRUE,FALSE,Thematic vs Control,probability,0.1325742434138577,0.059490656350190574,0.01597469955083515,0.24917378727688028,2.228488497982978,0.025847957499567163,0.025847957499567163,0.13245039693265348,1.2384648120422614e-4
40,TRUE,FALSE,Grounding vs Control,log_odds,1.5634032143035397,0.27022926128792707,1.0337635946103387,2.0930428339967406,5.785469740960977,7.230997681648859e-9,2.1692993044946575e-8,1.546483993463893,0.016919220839646698
40,TRUE,FALSE,Grounding vs Thematic,log_odds,1.0037175930582811,0.27257489193392775,0.4694806217778855,1.5379545643386767,3.682355282017621,2.310890537233721e-4,4.621781074467442e-4,0.987969539535548,0.01574805352273312
40,TRUE,FALSE,Thematic vs Control,log_odds,0.5596856212452584,0.24888122620980727,0.0718873814458702,1.0474838610446466,2.2488061063048708,0.024524834716231514,0.024524834716231514,0.5585144539283451,0.0011711673169133574
40,TRUE,FALSE,Grounding vs Control,probability,0.3039521046471113,0.0603890875713173,0.185591667948094,0.4223125413461286,5.033228963563244,4.822865190639836e-7,1.446859557191951e-6,0.3042312530924953,-2.791484453840143e-4
40,TRUE,FALSE,Grounding vs Thematic,probability,0.17125507251503602,0.05824514967898391,0.057096676870082894,0.28541346815998914,2.940246071284945,0.0032795168546880795,0.006559033709376159,0.17178085615984195,-5.257836448059328e-4
40,TRUE,FALSE,Thematic vs Control,probability,0.1326970321320753,0.05952628131956177,0.01602766461213484,0.24936639965201574,2.2292175689541662,0.025799432122758686,0.025799432122758686,0.13245039693265348,2.4663519942180745e-4
41,TRUE,FALSE,Grounding vs Control,log_odds,1.566415637703923,0.2694324702811169,1.0383376996872755,2.0944935757205703,5.813759700416126,6.108508490979872e-9,1.8325525472939614e-8,1.546483993463893,0.01993164424002991
41,TRUE,FALSE,Grounding vs Thematic,log_odds,1.0078172509336976,0.2717945065941428,0.4751098068133436,1.5405246950540517,3.7080118489613954,2.0889288404810901e-4,4.1778576809621803e-4,0.987969539535548,0.01984771139814956
41,TRUE,FALSE,Thematic vs Control,log_odds,0.5585983867702253,0.24864463039755597,0.07126386624174258,1.045932907298708,2.2465732956995157,0.024667310411423064,0.024667310411423064,0.5585144539283451,8.393284188024097e-5
41,TRUE,FALSE,Grounding vs Control,probability,0.30801990862440065,0.06003334299359893,0.19035671848540678,0.4256830987633945,5.130813865508761,2.8849208040649306e-7,8.654762412194792e-7,0.3042312530924953,0.0037886555319053272
41,TRUE,FALSE,Grounding vs Thematic,probability,0.17556077791032632,0.05799407855899719,0.06189447261810528,0.28922708320254736,3.0272190242962287,0.002468150514900475,0.00493630102980095,0.17178085615984195,0.0037799217504843607
41,TRUE,FALSE,Thematic vs Control,probability,0.13245913071407434,0.05947024304889613,0.015899596186394457,0.2490186652417542,2.227317796652809,0.02592604194950284,0.02592604194950284,0.13245039693265348,8.733781420855458e-6
42,TRUE,FALSE,Grounding vs Control,log_odds,1.6133945464700088,0.2707201496040741,1.0827928033567282,2.1439962895832894,5.95963968263753,2.527947013517186e-9,7.583841040551558e-9,1.546483993463893,0.06691055300611581
42,TRUE,FALSE,Grounding vs Thematic,log_odds,1.0532366851132358,0.27304851165269883,0.518071436241681,1.5884019339847906,3.8573243953546577,1.1463498040578206e-4,2.2926996081156412e-4,0.987969539535548,0.06526714557768776
42,TRUE,FALSE,Thematic vs Control,log_odds,0.560157861356773,0.2489358291408106,0.07225260177916787,1.0480631209343783,2.2502098765377787,0.02443562563888187,0.02443562563888187,0.5585144539283451,0.0016434074284279454
42,TRUE,FALSE,Grounding vs Control,probability,0.3158404694374094,0.06024218844764045,0.19776794973015924,0.4339129891446596,5.242845214893254,1.5811917910029463e-7,4.7435753730088387e-7,0.3042312530924953,0.011609216344914075
42,TRUE,FALSE,Grounding vs Thematic,probability,0.18302191796490563,0.05812107800731369,0.06910669832792782,0.29693713760188345,3.148976657691638,0.001638432817905656,0.003276865635811312,0.17178085615984195,0.011241061805063679
