repetition,fit_succeeded,singular,contrast,estimate,scale
415,TRUE,FALSE,Thematic vs Control,0.12168023648199378,probability
416,TRUE,FALSE,Grounding vs Control,1.476381743304041,log_odds
416,TRUE,FALSE,Grounding vs Thematic,0.8720001312219143,log_odds
416,TRUE,FALSE,Thematic vs Control,0.6043816120821266,log_odds
416,TRUE,FALSE,Grounding vs Control,0.2661543363136936,probability
416,TRUE,FALSE,Grounding vs Thematic,0.12501180435400816,probability
416,TRUE,FALSE,Thematic vs Control,0.14114253195968546,probability
417,TRUE,FALSE,Grounding vs Control,1.3755234367461893,log_odds
417,TRUE,FALSE,Grounding vs Thematic,1.0969890369533442,log_odds
417,TRUE,FALSE,Thematic vs Control,0.27853439979284533,log_odds
417,TRUE,FALSE,Grounding vs Control,0.20847659416160974,probability
417,TRUE,FALSE,Grounding vs Thematic,0.14368198715173275,probability
417,TRUE,FALSE,Thematic vs Control,0.06479460700987699,probability
418,TRUE,FALSE,Grounding vs Control,1.309528338725607,log_odds
418,TRUE,FALSE,Grounding vs Thematic,0.2447876108160012,log_odds
418,TRUE,FALSE,Thematic vs Control,1.064740727909606,log_odds
418,TRUE,FALSE,Grounding vs Control,0.25895554889578554,probability
418,TRUE,FALSE,Grounding vs Thematic,0.03599224366780651,probability
418,TRUE,FALSE,Thematic vs Control,0.22296330522797903,probability
419,TRUE,FALSE,Grounding vs Control,1.7730892583946622,log_odds
419,TRUE,FALSE,Grounding vs Thematic,1.7220148231714063,log_odds
419,TRUE,FALSE,Thematic vs Control,0.05107443522325594,log_odds
419,TRUE,FALSE,Grounding vs Control,0.32752620636169116,probability
419,TRUE,FALSE,Grounding vs Thematic,0.31501228568072553,probability
419,TRUE,FALSE,Thematic vs Control,0.012513920680965629,probability
420,TRUE,FALSE,Grounding vs Control,2.3196897528366085,log_odds
420,TRUE,FALSE,Grounding vs Thematic,1.739143115448748,log_odds
420,TRUE,FALSE,Thematic vs Control,0.5805466373878603,log_odds
420,TRUE,FALSE,Grounding vs Control,0.4357274405887282,probability
420,TRUE,FALSE,Grounding vs Thematic,0.2987441056498192,probability
420,TRUE,FALSE,Thematic vs Control,0.13698333493890902,probability
421,TRUE,FALSE,Grounding vs Control,1.1645564375204742,log_odds
421,TRUE,FALSE,Grounding vs Thematic,1.2669214340391597,log_odds
421,TRUE,FALSE,Thematic vs Control,-0.10236499651868558,log_odds
421,TRUE,FALSE,Grounding vs Control,0.19741020706846962,probability
421,TRUE,FALSE,Grounding vs Thematic,0.22342706138803903,probability
421,TRUE,FALSE,Thematic vs Control,-0.026016854319569405,probability
422,TRUE,FALSE,Grounding vs Control,1.55613371300961,log_odds
422,TRUE,FALSE,Grounding vs Thematic,0.7039215065088364,log_odds
422,TRUE,FALSE,Thematic vs Control,0.8522122065007736,log_odds
422,TRUE,FALSE,Grounding vs Control,0.32060293005911883,probability
422,TRUE,FALSE,Grounding vs Thematic,0.11930645881656549,probability
422,TRUE,FALSE,Thematic vs Control,0.20129647124255334,probability
423,TRUE,FALSE,Grounding vs Control,1.3796999674854482,log_odds
423,TRUE,FALSE,Grounding vs Thematic,0.7951590738247747,log_odds
423,TRUE,FALSE,Thematic vs Control,0.5845408936606734,log_odds
423,TRUE,FALSE,Grounding vs Control,0.2662103362208193,probability
423,TRUE,FALSE,Grounding vs Thematic,0.13142640678800516,probability
423,TRUE,FALSE,Thematic vs Control,0.13478392943281414,probability
424,TRUE,FALSE,Grounding vs Control,2.2968463045477807,log_odds
424,TRUE,FALSE,Grounding vs Thematic,1.3534192379308252,log_odds
424,TRUE,FALSE,Thematic vs Control,0.9434270666169557,log_odds
424,TRUE,FALSE,Grounding vs Control,0.4661433313815107,probability
424,TRUE,FALSE,Grounding vs Thematic,0.23949982963577443,probability
424,TRUE,FALSE,Thematic vs Control,0.22664350174573628,probability
425,TRUE,FALSE,Grounding vs Control,1.3664951187974506,log_odds
425,TRUE,FALSE,Grounding vs Thematic,0.7064464193509541,log_odds
425,TRUE,FALSE,Thematic vs Control,0.6600486994464964,log_odds
425,TRUE,FALSE,Grounding vs Control,0.2834061739400821,probability
425,TRUE,FALSE,Grounding vs Thematic,0.13512940922939976,probability
425,TRUE,FALSE,Thematic vs Control,0.14827676471068235,probability
426,TRUE,FALSE,Grounding vs Control,1.352107601077821,log_odds
426,TRUE,FALSE,Grounding vs Thematic,0.9872536201586951,log_odds
426,TRUE,FALSE,Thematic vs Control,0.3648539809191259,log_odds
426,TRUE,FALSE,Grounding vs Control,0.26393176059282863,probability
426,TRUE,FALSE,Grounding vs Thematic,0.18276436523984124,probability
426,TRUE,FALSE,Thematic vs Control,0.08116739535298739,probability
427,TRUE,FALSE,Grounding vs Control,1.6043814884243794,log_odds
427,TRUE,FALSE,Grounding vs Thematic,0.7869515160195903,log_odds
427,TRUE,FALSE,Thematic vs Control,0.8174299724047891,log_odds
427,TRUE,FALSE,Grounding vs Control,0.32439636648002146,probability
427,TRUE,FALSE,Grounding vs Thematic,0.13334805241603775,probability
427,TRUE,FALSE,Thematic vs Control,0.1910483140639837,probability
428,TRUE,FALSE,Grounding vs Control,1.4920363875007965,log_odds
428,TRUE,FALSE,Grounding vs Thematic,1.0768742910705178,log_odds
428,TRUE,FALSE,Thematic vs Control,0.4151620964302787,log_odds
428,TRUE,FALSE,Grounding vs Control,0.31280019776220996,probability
428,TRUE,FALSE,Grounding vs Thematic,0.20108137621223104,probability
428,TRUE,FALSE,Thematic vs Control,0.11171882154997892,probability
429,TRUE,FALSE,Grounding vs Control,1.7251673939747525,log_odds
429,TRUE,FALSE,Grounding vs Thematic,1.053616040151207,log_odds
429,TRUE,FALSE,Thematic vs Control,0.6715513538235456,log_odds
429,TRUE,FALSE,Grounding vs Control,0.3286528942118773,probability
429,TRUE,FALSE,Grounding vs Thematic,0.17213579729645823,probability
429,TRUE,FALSE,Thematic vs Control,0.1565170969154191,probability
430,TRUE,FALSE,Grounding vs Control,1.8044252198706994,log_odds
430,TRUE,FALSE,Grounding vs Thematic,1.6951752838107244,log_odds
430,TRUE,FALSE,Thematic vs Control,0.10924993605997502,log_odds
430,TRUE,FALSE,Grounding vs Control,0.3604132240277464,probability
430,TRUE,FALSE,Grounding vs Thematic,0.3283103210475871,probability
430,TRUE,FALSE,Thematic vs Control,0.032102902980159276,probability
431,TRUE,FALSE,Grounding vs Control,2.7150758498355625,log_odds
431,TRUE,FALSE,Grounding vs Thematic,1.8965540799402418,log_odds
431,TRUE,FALSE,Thematic vs Control,0.8185217698953209,log_odds
431,TRUE,FALSE,Grounding vs Control,0.4475312508911411,probability
431,TRUE,FALSE,Grounding vs Thematic,0.259593071941388,probability
431,TRUE,FALSE,Thematic vs Control,0.18793817894975312,probability
432,TRUE,FALSE,Grounding vs Control,2.5843615893528598,log_odds
432,TRUE,FALSE,Grounding vs Thematic,1.7422677424511628,log_odds
432,TRUE,FALSE,Thematic vs Control,0.842093846901697,log_odds
432,TRUE,FALSE,Grounding vs Control,0.48294542347295083,probability
432,TRUE,FALSE,Grounding vs Thematic,0.27854449849425955,probability
432,TRUE,FALSE,Thematic vs Control,0.20440092497869128,probability
433,TRUE,FALSE,Grounding vs Control,1.6443976818705603,log_odds
433,TRUE,FALSE,Grounding vs Thematic,0.4172376514605838,log_odds
433,TRUE,FALSE,Thematic vs Control,1.2271600304099766,log_odds
433,TRUE,FALSE,Grounding vs Control,0.36107263781142307,probability
433,TRUE,FALSE,Grounding vs Thematic,0.07472774110762936,probability
433,TRUE,FALSE,Thematic vs Control,0.2863448967037937,probability
434,TRUE,FALSE,Grounding vs Control,1.424920128544458,log_odds
434,TRUE,FALSE,Grounding vs Thematic,1.2332189288594946,log_odds
434,TRUE,FALSE,Thematic vs Control,0.19170119968496324,log_odds
434,TRUE,FALSE,Grounding vs Control,0.24351597108150635,probability
434,TRUE,FALSE,Grounding vs Thematic,0.21704504671604224,probability
434,TRUE,FALSE,Thematic vs Control,0.02647092436546411,probability
435,TRUE,FALSE,Grounding vs Control,2.0384249021565575,log_odds
435,TRUE,FALSE,Grounding vs Thematic,1.135170907294466,log_odds
435,TRUE,FALSE,Thematic vs Control,0.9032539948620912,log_odds
435,TRUE,FALSE,Grounding vs Control,0.4144874617840143,probability
435,TRUE,FALSE,Grounding vs Thematic,0.1958536174683378,probability
435,TRUE,FALSE,Thematic vs Control,0.2186338443156765,probability
436,TRUE,FALSE,Grounding vs Control,1.8297053737297264,log_odds
436,TRUE,FALSE,Grounding vs Thematic,1.1506005964978105,log_odds
436,TRUE,FALSE,Thematic vs Control,0.6791047772319158,log_odds
436,TRUE,FALSE,Grounding vs Control,0.2869958656936372,probability
436,TRUE,FALSE,Grounding vs Thematic,0.14854870672891163,probability
436,TRUE,FALSE,Thematic vs Control,0.1384471589647256,probability
437,TRUE,FALSE,Grounding vs Control,1.5856810700457207,log_odds
437,TRUE,FALSE,Grounding vs Thematic,1.071784419167915,log_odds
437,TRUE,FALSE,Thematic vs Control,0.5138966508778058,log_odds
437,TRUE,FALSE,Grounding vs Control,0.2763203194811756,probability
437,TRUE,FALSE,Grounding vs Thematic,0.15784027384852933,probability
437,TRUE,FALSE,Thematic vs Control,0.11848004563264625,probability
438,TRUE,FALSE,Grounding vs Control,2.342152493489469,log_odds
438,TRUE,FALSE,Grounding vs Thematic,1.9642414944480848,log_odds
438,TRUE,FALSE,Thematic vs Control,0.3779109990413839,log_odds
438,TRUE,FALSE,Grounding vs Control,0.456483232540713,probability
438,TRUE,FALSE,Grounding vs Thematic,0.35027971422855725,probability
438,TRUE,FALSE,Thematic vs Control,0.10620351831215574,probability
439,TRUE,FALSE,Grounding vs Control,2.7578096269148533,log_odds
439,TRUE,FALSE,Grounding vs Thematic,0.8631596923678857,log_odds
439,TRUE,FALSE,Thematic vs Control,1.8946499345469674,log_odds
439,TRUE,FALSE,Grounding vs Control,0.5064199927367032,probability
439,TRUE,FALSE,Grounding vs Thematic,0.0718269822157005,probability
439,TRUE,FALSE,Thematic vs Control,0.43459301052100274,probability
440,TRUE,FALSE,Grounding vs Control,1.5705351541373287,log_odds
440,TRUE,FALSE,Grounding vs Thematic,0.544182716815087,log_odds
440,TRUE,FALSE,Thematic vs Control,1.0263524373222417,log_odds
440,TRUE,FALSE,Grounding vs Control,0.31896323738323296,probability
440,TRUE,FALSE,Grounding vs Thematic,0.08614777571863697,probability
440,TRUE,FALSE,Thematic vs Control,0.232815461664596,probability
441,TRUE,FALSE,Grounding vs Control,1.761168669594978,log_odds
441,TRUE,FALSE,Grounding vs Thematic,1.3303117629520536,log_odds
441,TRUE,FALSE,Thematic vs Control,0.4308569066429244,log_odds
441,TRUE,FALSE,Grounding vs Control,0.3280675502956499,probability
441,TRUE,FALSE,Grounding vs Thematic,0.22661215179982824,probability
441,TRUE,FALSE,Thematic vs Control,0.10145539849582164,probability
442,TRUE,FALSE,Grounding vs Control,1.5266055360746211,log_odds
442,TRUE,FALSE,Grounding vs Thematic,0.43570441405067717,log_odds
442,TRUE,FALSE,Thematic vs Control,1.090901122023944,log_odds
442,TRUE,FALSE,Grounding vs Control,0.29173708279416116,probability
442,TRUE,FALSE,Grounding vs Thematic,0.033925988951894415,probability
442,TRUE,FALSE,Thematic vs Control,0.25781109384226675,probability
443,TRUE,FALSE,Grounding vs Control,1.446592030495653,log_odds
443,TRUE,FALSE,Grounding vs Thematic,0.5240955846362345,log_odds
443,TRUE,FALSE,Thematic vs Control,0.9224964458594185,log_odds
443,TRUE,FALSE,Grounding vs Control,0.2364139896530138,probability
443,TRUE,FALSE,Grounding vs Thematic,0.038047014035392346,probability
443,TRUE,FALSE,Thematic vs Control,0.19836697561762145,probability
444,TRUE,FALSE,Grounding vs Control,1.5751386055557255,log_odds
444,TRUE,FALSE,Grounding vs Thematic,0.5096448285115012,log_odds
444,TRUE,FALSE,Thematic vs Control,1.0654937770442243,log_odds
444,TRUE,FALSE,Grounding vs Control,0.3222263076149496,probability
444,TRUE,FALSE,Grounding vs Thematic,0.10720070576099128,probability
444,TRUE,FALSE,Thematic vs Control,0.2150256018539583,probability
445,TRUE,FALSE,Grounding vs Control,1.530960059672571,log_odds
445,TRUE,FALSE,Grounding vs Thematic,1.3772734748010462,log_odds
445,TRUE,FALSE,Thematic vs Control,0.15368658487152487,log_odds
445,TRUE,FALSE,Grounding vs Control,0.2828408882228619,probability
445,TRUE,FALSE,Grounding vs Thematic,0.23567189748466688,probability
445,TRUE,FALSE,Thematic vs Control,0.04716899073819503,probability
446,TRUE,FALSE,Grounding vs Control,1.2070550935971762,log_odds
446,TRUE,FALSE,Grounding vs Thematic,0.5958018523112136,log_odds
446,TRUE,FALSE,Thematic vs Control,0.6112532412859625,log_odds
446,TRUE,FALSE,Grounding vs Control,0.21160519931438898,probability
446,TRUE,FALSE,Grounding vs Thematic,0.07750321635533125,probability
446,TRUE,FALSE,Thematic vs Control,0.13410198295905773,probability
447,TRUE,FALSE,Grounding vs Control,1.870137399922848,log_odds
447,TRUE,FALSE,Grounding vs Thematic,1.0795046252671578,log_odds
447,TRUE,FALSE,Thematic vs Control,0.7906327746556903,log_odds
447,TRUE,FALSE,Grounding vs Control,0.37351087331300564,probability
447,TRUE,FALSE,Grounding vs Thematic,0.19374952025200848,probability
447,TRUE,FALSE,Thematic vs Control,0.17976135306099716,probability
448,TRUE,FALSE,Grounding vs Control,1.7109432364352835,log_odds
448,TRUE,FALSE,Grounding vs Thematic,0.9911239157453937,log_odds
448,TRUE,FALSE,Thematic vs Control,0.7198193206898897,log_odds
448,TRUE,FALSE,Grounding vs Control,0.31818990557378546,probability
448,TRUE,FALSE,Grounding vs Thematic,0.1489410259770665,probability
448,TRUE,FALSE,Thematic vs Control,0.16924887959671897,probability
449,TRUE,FALSE,Grounding vs Control,1.574533157282136,log_odds
449,TRUE,FALSE,Grounding vs Thematic,0.4372649213792861,log_odds
449,TRUE,FALSE,Thematic vs Control,1.1372682359028499,log_odds
449,TRUE,FALSE,Grounding vs Control,0.3116872432783866,probability
449,TRUE,FALSE,Grounding vs Thematic,0.05567243348894385,probability
449,TRUE,FALSE,Thematic vs Control,0.25601480978944274,probability
450,TRUE,FALSE,Grounding vs Control,1.8851793149156042,log_odds
450,TRUE,FALSE,Grounding vs Thematic,1.246501804803436,log_odds
450,TRUE,FALSE,Thematic vs Control,0.6386775101121682,log_odds
450,TRUE,FALSE,Grounding vs Control,0.36561919952917915,probability
450,TRUE,FALSE,Grounding vs Thematic,0.2194665364967528,probability
450,TRUE,FALSE,Thematic vs Control,0.14615266303242636,probability
451,TRUE,FALSE,Grounding vs Control,1.3893459675431923,log_odds
451,TRUE,FALSE,Grounding vs Thematic,0.7494621013257887,log_odds
451,TRUE,FALSE,Thematic vs Control,0.6398838662174035,log_odds
451,TRUE,FALSE,Grounding vs Control,0.2751026335803644,probability
451,TRUE,FALSE,Grounding vs Thematic,0.1194083373793079,probability
451,TRUE,FALSE,Thematic vs Control,0.15569429620105651,probability
452,TRUE,FALSE,Grounding vs Control,1.3829455433661866,log_odds
452,TRUE,FALSE,Grounding vs Thematic,1.157530841846302,log_odds
452,TRUE,FALSE,Thematic vs Control,0.22541470151988474,log_odds
452,TRUE,FALSE,Grounding vs Control,0.2193030962218101,probability
452,TRUE,FALSE,Grounding vs Thematic,0.17373316707823222,probability
452,TRUE,FALSE,Thematic vs Control,0.04556992914357788,probability
453,TRUE,FALSE,Grounding vs Control,1.1943348091708164,log_odds
453,TRUE,FALSE,Grounding vs Thematic,0.5944835814406912,log_odds
453,TRUE,FALSE,Thematic vs Control,0.5998512277301251,log_odds
453,TRUE,FALSE,Grounding vs Control,0.22197784026341438,probability
453,TRUE,FALSE,Grounding vs Thematic,0.1266528708102247,probability
453,TRUE,FALSE,Thematic vs Control,0.09532496945318969,probability
454,TRUE,FALSE,Grounding vs Control,1.502543138150068,log_odds
454,TRUE,FALSE,Grounding vs Thematic,1.2998017479006818,log_odds
454,TRUE,FALSE,Thematic vs Control,0.2027413902493862,log_odds
454,TRUE,FALSE,Grounding vs Control,0.2699162764976539,probability
454,TRUE,FALSE,Grounding vs Thematic,0.2207843533852688,probability
454,TRUE,FALSE,Thematic vs Control,0.04913192311238507,probability
455,TRUE,FALSE,Grounding vs Control,1.724710509042359,log_odds
455,TRUE,FALSE,Grounding vs Thematic,1.0193847373598728,log_odds
455,TRUE,FALSE,Thematic vs Control,0.7053257716824861,log_odds
455,TRUE,FALSE,Grounding vs Control,0.34561402732190183,probability
455,TRUE,FALSE,Grounding vs Thematic,0.16352353805163317,probability
455,TRUE,FALSE,Thematic vs Control,0.18209048927026866,probability
456,TRUE,FALSE,Grounding vs Control,1.410066383942759,log_odds
456,TRUE,FALSE,Grounding vs Thematic,0.48481623317372,log_odds
456,TRUE,FALSE,Thematic vs Control,0.925250150769039,log_odds
456,TRUE,FALSE,Grounding vs Control,0.3020550866326882,probability
456,TRUE,FALSE,Grounding vs Thematic,0.07651351334735629,probability
456,TRUE,FALSE,Thematic vs Control,0.22554157328533192,probability
457,TRUE,FALSE,Grounding vs Control,1.9276718137362925,log_odds
457,TRUE,FALSE,Grounding vs Thematic,1.020860152936108,log_odds
457,TRUE,FALSE,Thematic vs Control,0.9068116608001844,log_odds
457,TRUE,FALSE,Grounding vs Control,0.38436959197256243,probability
457,TRUE,FALSE,Grounding vs Thematic,0.1650846783103706,probability
457,TRUE,FALSE,Thematic vs Control,0.21928491366219183,probability
458,TRUE,FALSE,Grounding vs Control,2.173571681213579,log_odds
458,TRUE,FALSE,Grounding vs Thematic,1.654162646002308,log_odds
458,TRUE,FALSE,Thematic vs Control,0.5194090352112708,log_odds
458,TRUE,FALSE,Grounding vs Control,0.32952874713540226,probability
458,TRUE,FALSE,Grounding vs Thematic,0.23393044394232176,probability
458,TRUE,FALSE,Thematic vs Control,0.09559830319308049,probability
459,TRUE,FALSE,Grounding vs Control,1.8067153901486885,log_odds
459,TRUE,FALSE,Grounding vs Thematic,1.159315693614311,log_odds
459,TRUE,FALSE,Thematic vs Control,0.6473996965343776,log_odds
459,TRUE,FALSE,Grounding vs Control,0.2918003158596201,probability
459,TRUE,FALSE,Grounding vs Thematic,0.14429217477269835,probability
459,TRUE,FALSE,Thematic vs Control,0.14750814108692173,probability
460,TRUE,FALSE,Grounding vs Control,2.189198681889267,log_odds
460,TRUE,FALSE,Grounding vs Thematic,1.5492092004924465,log_odds
460,TRUE,FALSE,Thematic vs Control,0.6399894813968208,log_odds
460,TRUE,FALSE,Grounding vs Control,0.4074471974558252,probability
460,TRUE,FALSE,Grounding vs Thematic,0.25152487784088445,probability
460,TRUE,FALSE,Thematic vs Control,0.15592231961494074,probability
461,TRUE,FALSE,Grounding vs Control,1.564874870623862,log_odds
461,TRUE,FALSE,Grounding vs Thematic,1.10861533524055,log_odds
461,TRUE,FALSE,Thematic vs Control,0.456259535383312,log_odds
461,TRUE,FALSE,Grounding vs Control,0.2726484756789929,probability
461,TRUE,FALSE,Grounding vs Thematic,0.16673014487605348,probability
461,TRUE,FALSE,Thematic vs Control,0.10591833080293944,probability
462,TRUE,FALSE,Grounding vs Control,1.8035812639995334,log_odds
462,TRUE,FALSE,Grounding vs Thematic,1.2794417276543373,log_odds
462,TRUE,FALSE,Thematic vs Control,0.5241395363451962,log_odds
462,TRUE,FALSE,Grounding vs Control,0.33627850216130173,probability
462,TRUE,FALSE,Grounding vs Thematic,0.20220616888185566,probability
462,TRUE,FALSE,Thematic vs Control,0.13407233327944607,probability
463,TRUE,FALSE,Grounding vs Control,1.697092952772898,log_odds
463,TRUE,FALSE,Grounding vs Thematic,1.158610416733732,log_odds
463,TRUE,FALSE,Thematic vs Control,0.5384825360391658,log_odds
463,TRUE,FALSE,Grounding vs Control,0.3214743514923838,probability
463,TRUE,FALSE,Grounding vs Thematic,0.1923904383959147,probability
463,TRUE,FALSE,Thematic vs Control,0.1290839130964691,probability
464,TRUE,FALSE,Grounding vs Control,1.3274846192329548,log_odds
464,TRUE,FALSE,Grounding vs Thematic,0.664168175145855,log_odds
464,TRUE,FALSE,Thematic vs Control,0.6633164440870998,log_odds
464,TRUE,FALSE,Grounding vs Control,0.27360658973276464,probability
464,TRUE,FALSE,Grounding vs Thematic,0.13105440959421177,probability
464,TRUE,FALSE,Thematic vs Control,0.14255218013855286,probability
465,TRUE,FALSE,Grounding vs Control,2.6443842673680504,log_odds
465,TRUE,FALSE,Grounding vs Thematic,1.4700533739676243,log_odds
465,TRUE,FALSE,Thematic vs Control,1.1743308934004264,log_odds
465,TRUE,FALSE,Grounding vs Control,0.5003758090491874,probability
465,TRUE,FALSE,Grounding vs Thematic,0.22587888016390634,probability
465,TRUE,FALSE,Thematic vs Control,0.27449692888528116,probability
466,TRUE,FALSE,Grounding vs Control,1.7392029808371907,log_odds
466,TRUE,FALSE,Grounding vs Thematic,0.8278649196967123,log_odds
466,TRUE,FALSE,Thematic vs Control,0.9113380611404784,log_odds
466,TRUE,FALSE,Grounding vs Control,0.3588058414852937,probability
466,TRUE,FALSE,Grounding vs Thematic,0.16546729051521408,probability
466,TRUE,FALSE,Thematic vs Control,0.19333855097007963,probability
467,TRUE,FALSE,Grounding vs Control,1.9379404213833809,log_odds
467,TRUE,FALSE,Grounding vs Thematic,1.28529293582866,log_odds
467,TRUE,FALSE,Thematic vs Control,0.6526474855547209,log_odds
467,TRUE,FALSE,Grounding vs Control,0.3823054647756666,probability
467,TRUE,FALSE,Grounding vs Thematic,0.22927954216744872,probability
467,TRUE,FALSE,Thematic vs Control,0.1530259226082179,probability
468,TRUE,FALSE,Grounding vs Control,2.04248677772039,log_odds
468,TRUE,FALSE,Grounding vs Thematic,1.7007637362470498,log_odds
468,TRUE,FALSE,Thematic vs Control,0.34172304147334037,log_odds
468,TRUE,FALSE,Grounding vs Control,0.3986240023427415,probability
468,TRUE,FALSE,Grounding vs Thematic,0.3148842606540753,probability
468,TRUE,FALSE,Thematic vs Control,0.08373974168866616,probability
469,TRUE,FALSE,Grounding vs Control,1.9124825194890498,log_odds
469,TRUE,FALSE,Grounding vs Thematic,1.0070635945572681,log_odds
469,TRUE,FALSE,Thematic vs Control,0.9054189249317818,log_odds
469,TRUE,FALSE,Grounding vs Control,0.3921057654006766,probability
469,TRUE,FALSE,Grounding vs Thematic,0.17245541156596134,probability
469,TRUE,FALSE,Thematic vs Control,0.21965035383471526,probability
470,TRUE,FALSE,Grounding vs Control,1.3449758896740442,log_odds
470,TRUE,FALSE,Grounding vs Thematic,0.9235978441689214,log_odds
470,TRUE,FALSE,Thematic vs Control,0.4213780455051228,log_odds
470,TRUE,FALSE,Grounding vs Control,0.2444422801765791,probability
470,TRUE,FALSE,Grounding vs Thematic,0.1564309012979614,probability
470,TRUE,FALSE,Thematic vs Control,0.08801137887861771,probability
471,TRUE,FALSE,Grounding vs Control,1.376771804287277,log_odds
471,TRUE,FALSE,Grounding vs Thematic,0.9258013842433626,log_odds
471,TRUE,FALSE,Thematic vs Control,0.4509704200439145,log_odds
471,TRUE,FALSE,Grounding vs Control,0.27023400236301365,probability
471,TRUE,FALSE,Grounding vs Thematic,0.16453087453272758,probability
471,TRUE,FALSE,Thematic vs Control,0.10570312783028607,probability
472,TRUE,FALSE,Grounding vs Control,1.4177979807533125,log_odds
472,TRUE,FALSE,Grounding vs Thematic,0.7950966508087292,log_odds
472,TRUE,FALSE,Thematic vs Control,0.6227013299445835,log_odds
472,TRUE,FALSE,Grounding vs Control,0.30972621482828394,probability
472,TRUE,FALSE,Grounding vs Thematic,0.16310415289565783,probability
472,TRUE,FALSE,Thematic vs Control,0.1466220619326261,probability
473,TRUE,FALSE,Grounding vs Control,0.8886472225791933,log_odds
473,TRUE,FALSE,Grounding vs Thematic,0.5031392955235101,log_odds
473,TRUE,FALSE,Thematic vs Control,0.38550792705568315,log_odds
473,TRUE,FALSE,Grounding vs Control,0.151492945271627,probability
473,TRUE,FALSE,Grounding vs Thematic,0.07692142601036844,probability
473,TRUE,FALSE,Thematic vs Control,0.07457151926125855,probability
474,TRUE,FALSE,Grounding vs Control,2.0435116788582146,log_odds
474,TRUE,FALSE,Grounding vs Thematic,1.2127227121636253,log_odds
474,TRUE,FALSE,Thematic vs Control,0.8307889666945891,log_odds
474,TRUE,FALSE,Grounding vs Control,0.39369363763152276,probability
474,TRUE,FALSE,Grounding vs Thematic,0.19869338171316003,probability
474,TRUE,FALSE,Thematic vs Control,0.19500025591836273,probability
475,TRUE,FALSE,Grounding vs Control,1.0897816717920499,log_odds
475,TRUE,FALSE,Grounding vs Thematic,0.6026931358221352,log_odds
475,TRUE,FALSE,Thematic vs Control,0.48708853596991475,log_odds
475,TRUE,FALSE,Grounding vs Control,0.2109601324145544,probability
475,TRUE,FALSE,Grounding vs Thematic,0.09388689744882317,probability
475,TRUE,FALSE,Thematic vs Control,0.11707323496573124,probability
476,TRUE,FALSE,Grounding vs Control,1.9201971801311633,log_odds
476,TRUE,FALSE,Grounding vs Thematic,1.0593336779941123,log_odds
476,TRUE,FALSE,Thematic vs Control,0.8608635021370511,log_odds
476,TRUE,FALSE,Grounding vs Control,0.3310481681502921,probability
476,TRUE,FALSE,Grounding vs Thematic,0.13272937726220413,probability
476,TRUE,FALSE,Thematic vs Control,0.19831879088808796,probability
477,TRUE,FALSE,Grounding vs Control,1.5166267553827735,log_odds
477,TRUE,FALSE,Grounding vs Thematic,0.79659836242928606,log_odds
477,TRUE,FALSE,Thematic vs Control,0.7200283929534874,log_odds
477,TRUE,FALSE,Grounding vs Control,0.30088490217262287,probability
477,TRUE,FALSE,Grounding vs Thematic,0.11861385852833434,probability
477,TRUE,FALSE,Thematic vs Control,0.18227104364428853,probability
478,TRUE,FALSE,Grounding vs Control,1.181729895885291,log_odds
478,TRUE,FALSE,Grounding vs Thematic,0.5792637373834892,log_odds
478,TRUE,FALSE,Thematic vs Control,0.6024661585018019,log_odds
478,TRUE,FALSE,Grounding vs Control,0.23421663423500322,probability
478,TRUE,FALSE,Grounding vs Thematic,0.09581880312180652,probability
478,TRUE,FALSE,Thematic vs Control,0.1383978311131967,probability
479,TRUE,FALSE,Grounding vs Control,1.5975201785502078,log_odds
479,TRUE,FALSE,Grounding vs Thematic,1.188957292130207,log_odds
479,TRUE,FALSE,Thematic vs Control,0.4085628864200007,log_odds
479,TRUE,FALSE,Grounding vs Control,0.2831614807756329,probability
479,TRUE,FALSE,Grounding vs Thematic,0.18830938196383434,probability
479,TRUE,FALSE,Thematic vs Control,0.09485209881179857,probability
480,TRUE,FALSE,Grounding vs Control,1.658253247485372,log_odds
480,TRUE,FALSE,Grounding vs Thematic,1.2463448047244823,log_odds
480,TRUE,FALSE,Thematic vs Control,0.41190844276088956,log_odds
480,TRUE,FALSE,Grounding vs Control,0.2994908360543682,probability
480,TRUE,FALSE,Grounding vs Thematic,0.17936389895690802,probability
480,TRUE,FALSE,Thematic vs Control,0.12012693709746017,probability
481,TRUE,FALSE,Grounding vs Control,2.4019912149601605,log_odds
481,TRUE,FALSE,Grounding vs Thematic,1.4427976935645297,log_odds
481,TRUE,FALSE,Thematic vs Control,0.9591935213956306,log_odds
481,TRUE,FALSE,Grounding vs Control,0.43552110470642647,probability
481,TRUE,FALSE,Grounding vs Thematic,0.21636622833025992,probability
481,TRUE,FALSE,Thematic vs Control,0.21915487637616654,probability
482,TRUE,FALSE,Grounding vs Control,1.589122849301218,log_odds
482,TRUE,FALSE,Grounding vs Thematic,0.8475398954246018,log_odds
482,TRUE,FALSE,Thematic vs Control,0.7415829538766162,log_odds
482,TRUE,FALSE,Grounding vs Control,0.3027841049805841,probability
482,TRUE,FALSE,Grounding vs Thematic,0.1259232496312847,probability
482,TRUE,FALSE,Thematic vs Control,0.1768608553492994,probability
483,TRUE,FALSE,Grounding vs Control,1.9623059103000537,log_odds
